Group_ID,Site,Text,URL
86,wayfair,Baby & Kids Furniture,http://www.wayfair.com/Baby-and-Kids-Furniture-C215047.html
86,wayfair,Accent Furniture,http://www.wayfair.com/Accent-Furniture-C504618.html
86,wayfair,Home Office Furniture,http://www.wayfair.com/Home-Office-Furniture-C332627.html
86,wayfair,Bathroom Furniture,http://www.wayfair.com/Bathroom-Furniture-C45985.html
86,wayfair,Game Room Furniture,http://www.wayfair.com/Game-Room-Furniture-C215192.html
86,wayfair,Hallway & Entryway Furniture,http://www.wayfair.com/Hallway-and-Entryway-Furniture-C215147.html
86,wayfair,Patio Furniture,http://www.wayfair.com/Patio-Furniture-C33338.html
86,wayfair,Nursery Furniture,http://www.wayfair.com/Nursery-Furniture-C90450.html
86,wayfair,Kids Bedroom Furniture,http://www.wayfair.com/Kids-Bedroom-Furniture-C215056.html
86,wayfair,Kids Playroom Furniture,http://www.wayfair.com/Kids-Playroom-Furniture-C545073.html
86,bestbuy,Software & PC Games,http://www.bestbuy.com/site/Computers-PCs/Software-Games/abcat0508000.c?id=abcat0508000
86,bestbuy,Classic Video Game Systems,http://www.bestbuy.com/site/Video-Games/Classic-Video-Game-Systems/pcmcat270900050006.c?id=pcmcat270900050006
86,bestbuy,PC Gaming,http://www.bestbuy.com/site/Video-Games/PC-Games/abcat0712000.c?id=abcat0712000
86,bestbuy,Game Downloads,http://www.bestbuy.com/site/PC-Games/PC-Games-Downloads/pcmcat153600050007.c?id=pcmcat153600050007
86,bestbuy,Video Game Trade-In,http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17093&type=page
86,bestbuy,Game Room,http://www.bestbuy.com/site/Toys-Games/Game-Room/pcmcat274200050002.c?id=pcmcat274200050002
86,bestbuy,"Games, Puzzles & Cards",http://www.bestbuy.com/site/Toys-Games/Board-Games-Puzzles-Cards/pcmcat274200050008.c?id=pcmcat274200050008
86,bjs,Video Games & Systems,http://www.bjs.com/electronics/video-games--systems.category.223.160.2000352.1
86,bjs,Lawn Games,http://www.bjs.com/sports/lawn-games.category.132040.986.2003145.1
86,bjs,Game Room,http://www.bjs.com/sports/game-room.category.1015.986.2000278.1
86,bjs,Board & Family Games,http://www.bjs.com/toys/board--family-games.category.3000000000000038509.808.2005850.1
86,overstock,PC & Video Games,http://www.overstock.com/Books-Movies-Music-Games/PC-Video-Games/12/dept.html
86,walmart,Video Games,http://www.walmart.com/cp/Video-Games/2636?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_VideoGames
86,walmart,Game Room,http://www.walmart.com/cp/Game-Room/4158?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_GameRoom
86,walmart,Games & Puzzles,http://www.walmart.com/cp/Games-Game-Room/4191?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_GamesPuzzles
86,walmart,Kids & Family Gaming,http://www.walmart.com/cp/Kids-and-Family-Gaming/1089665?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_KidsFamilyGaming
86,walmart,PC Gaming,http://www.walmart.com/cp/1077504?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_PCGaming
86,wayfair,Outdoor Games & Play,http://www.wayfair.com/Outdoor-Games-and-Play-C216137.html
86,wayfair,Game Room,http://www.wayfair.com/Game-Room-C539033.html
86,bloomingdales,Kids,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3866&PageID=16607087494679
86,overstock,Kids' Luggage & Bags,http://www.overstock.com/Luggage-Bags/Kids-Luggage-Bags/258/dept.html
86,overstock,Kids' & Teen Bedding,http://www.overstock.com/Bedding-Bath/Kids-Teen-Bedding/455/dept.html
86,walmart,Kids' & Teen Room,http://www.walmart.com/cp/kids-bedding/92352?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_KidsTeenRoom
86,walmart,Kids Electronics,http://www.walmart.com/browse/toys/kids-electronics/4171_119668/?_refineresult=true&catNavId=4171&povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_KidsElectronics
86,wayfair,Baby & Kids D�cor,http://www.wayfair.com/Baby-and-Kids-D%C3%A9cor-C492177.html
86,wayfair,Baby & Kids Bedding,http://www.wayfair.com/Baby-and-Kids-Bedding-C514751.html
87,bestbuy,Car Video & Back-Up Cameras,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Video/abcat0303000.c?id=abcat0303000
87,bestbuy,Classic Video Game Systems,http://www.bestbuy.com/site/Video-Games/Classic-Video-Game-Systems/pcmcat270900050006.c?id=pcmcat270900050006
87,bestbuy,Video Game Trade-In,http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17093&type=page
87,bjs,Video Games & Systems,http://www.bjs.com/electronics/video-games--systems.category.223.160.2000352.1
87,overstock,Audio & Video,http://www.overstock.com/Electronics/Audio-Video/5/dept.html
87,overstock,PC & Video Games,http://www.overstock.com/Books-Movies-Music-Games/PC-Video-Games/12/dept.html
87,walmart,TV & Video,http://www.walmart.com/cp/TV-Video/1060825?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_TVVideo
87,walmart,Video Games,http://www.walmart.com/cp/Video-Games/2636?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_VideoGames
87,walmart,Video on Demand by VUDU,http://www.walmart.com/cp/1084447?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_VideoonDemandbyVUDU
87,bestbuy,Software & PC Games,http://www.bestbuy.com/site/Computers-PCs/Software-Games/abcat0508000.c?id=abcat0508000
87,bestbuy,PC Gaming,http://www.bestbuy.com/site/Video-Games/PC-Games/abcat0712000.c?id=abcat0712000
87,bestbuy,Game Downloads,http://www.bestbuy.com/site/PC-Games/PC-Games-Downloads/pcmcat153600050007.c?id=pcmcat153600050007
87,bestbuy,Game Room,http://www.bestbuy.com/site/Toys-Games/Game-Room/pcmcat274200050002.c?id=pcmcat274200050002
87,bestbuy,"Games, Puzzles & Cards",http://www.bestbuy.com/site/Toys-Games/Board-Games-Puzzles-Cards/pcmcat274200050008.c?id=pcmcat274200050008
87,bjs,Lawn Games,http://www.bjs.com/sports/lawn-games.category.132040.986.2003145.1
87,bjs,Game Room,http://www.bjs.com/sports/game-room.category.1015.986.2000278.1
87,bjs,Board & Family Games,http://www.bjs.com/toys/board--family-games.category.3000000000000038509.808.2005850.1
87,walmart,Game Room,http://www.walmart.com/cp/Game-Room/4158?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_GameRoom
87,walmart,Games & Puzzles,http://www.walmart.com/cp/Games-Game-Room/4191?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_GamesPuzzles
87,walmart,Kids & Family Gaming,http://www.walmart.com/cp/Kids-and-Family-Gaming/1089665?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_KidsFamilyGaming
87,walmart,PC Gaming,http://www.walmart.com/cp/1077504?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_PCGaming
87,wayfair,Game Room Furniture,http://www.wayfair.com/Game-Room-Furniture-C215192.html
87,wayfair,Outdoor Games & Play,http://www.wayfair.com/Outdoor-Games-and-Play-C216137.html
87,wayfair,Game Room,http://www.wayfair.com/Game-Room-C539033.html
88,bestbuy,Car Video & Back-Up Cameras,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Video/abcat0303000.c?id=abcat0303000
88,bestbuy,Classic Video Game Systems,http://www.bestbuy.com/site/Video-Games/Classic-Video-Game-Systems/pcmcat270900050006.c?id=pcmcat270900050006
88,bestbuy,Video Game Trade-In,http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17093&type=page
88,bjs,Video Games & Systems,http://www.bjs.com/electronics/video-games--systems.category.223.160.2000352.1
88,overstock,Audio & Video,http://www.overstock.com/Electronics/Audio-Video/5/dept.html
88,overstock,PC & Video Games,http://www.overstock.com/Books-Movies-Music-Games/PC-Video-Games/12/dept.html
88,walmart,TV & Video,http://www.walmart.com/cp/TV-Video/1060825?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_TVVideo
88,walmart,Video Games,http://www.walmart.com/cp/Video-Games/2636?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_VideoGames
88,walmart,Video on Demand by VUDU,http://www.walmart.com/cp/1084447?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_VideoonDemandbyVUDU
88,bestbuy,Software & PC Games,http://www.bestbuy.com/site/Computers-PCs/Software-Games/abcat0508000.c?id=abcat0508000
88,bestbuy,PC Gaming,http://www.bestbuy.com/site/Video-Games/PC-Games/abcat0712000.c?id=abcat0712000
88,bestbuy,Game Downloads,http://www.bestbuy.com/site/PC-Games/PC-Games-Downloads/pcmcat153600050007.c?id=pcmcat153600050007
88,bestbuy,Game Room,http://www.bestbuy.com/site/Toys-Games/Game-Room/pcmcat274200050002.c?id=pcmcat274200050002
88,bestbuy,"Games, Puzzles & Cards",http://www.bestbuy.com/site/Toys-Games/Board-Games-Puzzles-Cards/pcmcat274200050008.c?id=pcmcat274200050008
88,bjs,Lawn Games,http://www.bjs.com/sports/lawn-games.category.132040.986.2003145.1
88,bjs,Game Room,http://www.bjs.com/sports/game-room.category.1015.986.2000278.1
88,bjs,Board & Family Games,http://www.bjs.com/toys/board--family-games.category.3000000000000038509.808.2005850.1
88,walmart,Game Room,http://www.walmart.com/cp/Game-Room/4158?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_GameRoom
88,walmart,Games & Puzzles,http://www.walmart.com/cp/Games-Game-Room/4191?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_GamesPuzzles
88,walmart,Kids & Family Gaming,http://www.walmart.com/cp/Kids-and-Family-Gaming/1089665?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_KidsFamilyGaming
88,walmart,PC Gaming,http://www.walmart.com/cp/1077504?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_PCGaming
88,wayfair,Game Room Furniture,http://www.wayfair.com/Game-Room-Furniture-C215192.html
88,wayfair,Outdoor Games & Play,http://www.wayfair.com/Outdoor-Games-and-Play-C216137.html
88,wayfair,Game Room,http://www.wayfair.com/Game-Room-C539033.html
89,bestbuy,Home Theater Systems,http://www.bestbuy.com/site/Audio/Home-Theater-Systems/abcat0203000.c?id=abcat0203000
89,bestbuy,Compact System Cameras,http://www.bestbuy.com/site/Digital-Cameras/Compact-System-Cameras/pcmcat214000050005.c?id=pcmcat214000050005
89,bestbuy,Classic Video Game Systems,http://www.bestbuy.com/site/Video-Games/Classic-Video-Game-Systems/pcmcat270900050006.c?id=pcmcat270900050006
89,bjs,Security Systems,http://www.bjs.com/electronics/security-systems.category.203.160.2000359.1
89,bjs,Video Games & Systems,http://www.bjs.com/electronics/video-games--systems.category.223.160.2000352.1
89,bestbuy,Software & PC Games,http://www.bestbuy.com/site/Computers-PCs/Software-Games/abcat0508000.c?id=abcat0508000
89,bestbuy,PC Gaming,http://www.bestbuy.com/site/Video-Games/PC-Games/abcat0712000.c?id=abcat0712000
89,bestbuy,Game Downloads,http://www.bestbuy.com/site/PC-Games/PC-Games-Downloads/pcmcat153600050007.c?id=pcmcat153600050007
89,bestbuy,Video Game Trade-In,http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17093&type=page
89,bestbuy,Game Room,http://www.bestbuy.com/site/Toys-Games/Game-Room/pcmcat274200050002.c?id=pcmcat274200050002
89,bestbuy,"Games, Puzzles & Cards",http://www.bestbuy.com/site/Toys-Games/Board-Games-Puzzles-Cards/pcmcat274200050008.c?id=pcmcat274200050008
89,bjs,Lawn Games,http://www.bjs.com/sports/lawn-games.category.132040.986.2003145.1
89,bjs,Game Room,http://www.bjs.com/sports/game-room.category.1015.986.2000278.1
89,bjs,Board & Family Games,http://www.bjs.com/toys/board--family-games.category.3000000000000038509.808.2005850.1
89,overstock,PC & Video Games,http://www.overstock.com/Books-Movies-Music-Games/PC-Video-Games/12/dept.html
89,walmart,Video Games,http://www.walmart.com/cp/Video-Games/2636?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_VideoGames
89,walmart,Game Room,http://www.walmart.com/cp/Game-Room/4158?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_GameRoom
89,walmart,Games & Puzzles,http://www.walmart.com/cp/Games-Game-Room/4191?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_GamesPuzzles
89,walmart,Kids & Family Gaming,http://www.walmart.com/cp/Kids-and-Family-Gaming/1089665?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_KidsFamilyGaming
89,walmart,PC Gaming,http://www.walmart.com/cp/1077504?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_PCGaming
89,wayfair,Game Room Furniture,http://www.wayfair.com/Game-Room-Furniture-C215192.html
89,wayfair,Outdoor Games & Play,http://www.wayfair.com/Outdoor-Games-and-Play-C216137.html
89,wayfair,Game Room,http://www.wayfair.com/Game-Room-C539033.html
90,bestbuy,"Luggage, Bags & Travel",http://www.bestbuy.com/site/Home/Luggage-Bags/pcmcat253700050018.c?id=pcmcat253700050018
90,overstock,Travel Accessories,http://www.overstock.com/Luggage-Bags/Travel-Accessories/277/dept.html
90,overstock,Pet Carriers & Travel,http://www.overstock.com/Pet-Supplies/Pet-Carriers-Travel/324/dept.html
90,bjs,Luggage,http://www.bjs.com/home/luggage.category.705.385.2000509.1
90,overstock,Kids' Luggage & Bags,http://www.overstock.com/Luggage-Bags/Kids-Luggage-Bags/258/dept.html
90,overstock,Luggage,http://www.overstock.com/Luggage-Bags/Luggage/30/dept.html
90,overstock,Luggage & Bags,http://www.overstock.com/Main-Street-Revolution/Luggage-Bags/380/dept.html
90,walmart,Luggage,http://www.walmart.com/cp/Luggage/444253?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_Luggage
90,wayfair,Luggage & Bags,http://www.wayfair.com/Luggage-and-Bags-C216180.html
90,bjs,Kids' Furniture,http://www.bjs.com/toys/kids-furniture.category.3000000000000002041.808.2004169.1
90,bloomingdales,Kids,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3866&PageID=16607087494679
90,overstock,Kids' & Teen Bedding,http://www.overstock.com/Bedding-Bath/Kids-Teen-Bedding/455/dept.html
90,walmart,Kids' & Teen Room,http://www.walmart.com/cp/kids-bedding/92352?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_KidsTeenRoom
90,walmart,Kids Electronics,http://www.walmart.com/browse/toys/kids-electronics/4171_119668/?_refineresult=true&catNavId=4171&povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_KidsElectronics
90,walmart,Kids & Family Gaming,http://www.walmart.com/cp/Kids-and-Family-Gaming/1089665?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_KidsFamilyGaming
90,wayfair,Baby & Kids Furniture,http://www.wayfair.com/Baby-and-Kids-Furniture-C215047.html
90,wayfair,Kids Bedroom Furniture,http://www.wayfair.com/Kids-Bedroom-Furniture-C215056.html
90,wayfair,Kids Playroom Furniture,http://www.wayfair.com/Kids-Playroom-Furniture-C545073.html
90,wayfair,Baby & Kids D�cor,http://www.wayfair.com/Baby-and-Kids-D%C3%A9cor-C492177.html
90,wayfair,Baby & Kids Bedding,http://www.wayfair.com/Baby-and-Kids-Bedding-C514751.html
90,bestbuy,Marine Electronics,http://www.bestbuy.com/site/Car-Audio-GPS/Marine-Electronics/pcmcat156300050006.c?id=pcmcat156300050006
90,bestbuy,Office Electronics,http://www.bestbuy.com/site/Office/Office-Electronics/abcat0805000.c?id=abcat0805000
90,bestbuy,Electronic Toys,http://www.bestbuy.com/site/Toys-Games/regularCat%3Apcmcat284400050063/pcmcat284400050063.c?id=pcmcat284400050063
90,overstock,Office Electronics,http://www.overstock.com/Office-Supplies/Office-Electronics/186/dept.html
90,overstock,Electronics,http://www.overstock.com/As-Seen-on-TV/Electronics/395/dept.html
90,walmart,Auto Electronics,http://www.walmart.com/cp/car-audio/3947?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_AutoElectronics
90,bestbuy,Office & School Supplies,http://www.bestbuy.com/site/Office/Office-School-Supplies/pcmcat275600050000.c?id=pcmcat275600050000
90,bestbuy,Office Furniture,http://www.bestbuy.com/site/Office/Office-Furniture/abcat0809000.c?id=abcat0809000
90,bestbuy,Office & Business Software,http://www.bestbuy.com/site/Software-Games/Business-Office/abcat0508003.c?id=abcat0508003
90,bjs,Printers & Office Machines,http://www.bjs.com/computers/printers--office-machines.category.778.743.2001711.1
90,bjs,Office Products,http://www.bjs.com/office-supplies/office-products.category.1191.1143.2000613.1
90,bjs,Office Technology,http://www.bjs.com/office-supplies/office-technology.category.1316.1143.2000320.1
90,bjs,Office Furniture,http://www.bjs.com/office-supplies/office-furniture.category.1144.1143.2000999.1
90,overstock,Home Office Equipment,http://www.overstock.com/Electronics/Home-Office-Equipment/8/dept.html
90,overstock,General Office Supplies,http://www.overstock.com/Office-Supplies/General-Office-Supplies/182/dept.html
90,overstock,Office Furniture,http://www.overstock.com/Office-Supplies/Office-Furniture/310/dept.html
90,walmart,Office,http://www.walmart.com/cp/Office-Furniture/97116?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_Office
90,walmart,Business Office Furniture,http://www.walmart.com/browse/electronics/business-office-furniture/3944_546952_1071224/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_BusinessOfficeFurniture
90,walmart,Home Office Furniture,http://www.walmart.com/cp/office-furniture/97116?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_HomeOfficeFurniture
90,walmart,Office Supplies,http://www.walmart.com/cp/Office-Supplies/1046059?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_OfficeSupplies
90,walmart,Office Technology,http://www.walmart.com/cp/Office-Technology/1070964?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_OfficeTechnology
90,wayfair,Home Office Furniture,http://www.wayfair.com/Home-Office-Furniture-C332627.html
90,wayfair,Office Supplies & Equipment,http://www.wayfair.com/Office-Supplies-and-Equipment-C230453.html
90,bestbuy,Home Theater Systems,http://www.bestbuy.com/site/Audio/Home-Theater-Systems/abcat0203000.c?id=abcat0203000
90,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
90,bestbuy,Home Audio,http://www.bestbuy.com/site/Audio/Home-Audio/pcmcat241600050001.c?id=pcmcat241600050001
90,bestbuy,Home Energy Technology,http://www.bestbuy.com/site/Home/Home-Energy-Technology/pcmcat211000050003.c?id=pcmcat211000050003
90,bestbuy,Home Security & Monitoring,http://www.bestbuy.com/site/Home/Home-Security-Safety/pcmcat254000050002.c?id=pcmcat254000050002
90,bjs,Audio & Home Theater,http://www.bjs.com/electronics/audio--home-theater.category.161.160.2000259.1
90,bjs,Home Improvement,http://www.bjs.com/home/home-improvement.category.623.385.2000668.1
90,bjs,Home Health Care,http://www.bjs.com/health--beauty/home-health-care.category.903.850.2001227.1
90,bloomingdales,Home,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3865&PageID=16603050684416
90,overstock,Home Decor,http://www.overstock.com/Home-Garden/Home-Decor/3/dept.html
90,overstock,Home Improvement,http://www.overstock.com/Home-Garden/Home-Improvement/36/dept.html
90,overstock,Home & Garden,http://www.overstock.com/Eziba/Home-Garden/355/dept.html
90,walmart,Home Audio & Theater,http://www.walmart.com/cp/Home-Audio-Theater/77622?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_HomeAudioTheater
90,walmart,Home Health Care,http://www.walmart.com/cp/home-medical-supplies-equipment/1005860?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_HomeMedical
90,walmart,Paint & Home Décor,http://www.walmart.com/cp/1067617?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_PaintHomeDecor
90,wayfair,Home Entertainment,http://www.wayfair.com/Home-Entertainment-C431581.html
90,wayfair,Home Accents,http://www.wayfair.com/Home-Accents-C215457.html
90,wayfair,Home Health & Mobility,http://www.wayfair.com/Home-Health-and-Mobility-C407098.html
90,bestbuy,Vacuum Cleaners & Floor Care,http://www.bestbuy.com/site/Home-Appliances/Vacuums-Floor-Care/abcat0911000.c?id=abcat0911000
90,bestbuy,Personal Care & Beauty,http://www.bestbuy.com/site/Appliances/Personal-Care/abcat0915000.c?id=abcat0915000
90,bjs,Personal Care,http://www.bjs.com/health--beauty/personal-care.category.884.850.2000054.1
90,bjs,Hair Care,http://www.bjs.com/health--beauty/hair-care.category.851.850.2001157.1
90,bjs,Skin Care,http://www.bjs.com/health--beauty/skin-care.category.876.850.2001127.1
90,overstock,Bath & Skin Care,http://www.overstock.com/Baby/Bath-Skin-Care/268/dept.html
90,walmart,Car Care & Maintenance,http://www.walmart.com/browse/auto-tires/car-care-maintenance/91083_1045959_1074764/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_CarCareMaintenance
90,walmart,Baby Bath & Skin Care,http://www.walmart.com/browse/baby/baby-bath-skin-care/5427_1097005/?_refineresult=true&povid=cat121828-env999999-moduleA082112-lLinkGNAV1_Baby_BabyBathSkinCare
90,walmart,Hair Care,http://www.walmart.com/cp/1007219?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_HairCare
90,walmart,Skin Care,http://www.walmart.com/cp/1007039?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_SkinCare
90,walmart,Oral Care,http://www.walmart.com/cp/Oral-Care/1007221?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_OralCare
90,walmart,Personal Care,http://www.walmart.com/cp/Personal-Care/1005862?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_PersonalCare
90,walmart,Gardening & Lawn Care,http://www.walmart.com/cp/4091?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_GardenCenter
90,bestbuy,Car Audio,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Audio/abcat0302000.c?id=abcat0302000
90,bestbuy,Car Security & Remote Start,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Security-Remote-Starters/abcat0304000.c?id=abcat0304000
90,bestbuy,Car Video & Back-Up Cameras,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Video/abcat0303000.c?id=abcat0303000
90,bestbuy,Smartphone & iPod Car Connectors,http://www.bestbuy.com/site/iPod-MP3-Accessories/Car-iPod-MP3-Connections/abcat0307011.c?id=abcat0307011
90,bestbuy,Car Installation Parts,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Installation-Parts/pcmcat165900050023.c?id=pcmcat165900050023
90,bjs,Car Seats & Strollers,http://www.bjs.com/baby/car-seats--strollers.category.1036.1035.2000043.1
90,walmart,Car Seats,http://www.walmart.com/cp/Car-Seats/91365?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Baby_CarSeats
90,wayfair,Car Seats,http://www.wayfair.com/Car-Seats-C218247.html
90,bestbuy,iPod & MP3 Players,http://www.bestbuy.com/site/Audio/iPod-MP3-Players/abcat0201000.c?id=abcat0201000
90,walmart,iPods & MP3 Players,http://www.walmart.com/cp/iPods-MP3-Players/96469?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_iPodsMP3Players
90,bjs,MP3 Accessories & Docking Stations,http://www.bjs.com/electronics/mp3-accessories--docking-stations.category.3000000000000017503.160.2004786.1
90,bestbuy,Accessories,http://www.bestbuy.com/site/TV-Video/TV-Video-Accessories/abcat0107000.c?id=abcat0107000
90,bestbuy,Film Cameras & Accessories,http://www.bestbuy.com/site/Cameras-Camcorders/Film-Cameras/pcmcat267600050026.c?id=pcmcat267600050026
90,bjs,Computer Accessories,http://www.bjs.com/computers/computer-accessories.category.761.743.2001276.1
90,bjs,Swimming Pools & Accessories,http://www.bjs.com/seasonal/swimming-pools--accessories.category.28024.28511.2003523.1
90,bjs,Dolls & Accessories,http://www.bjs.com/toys/dolls--accessories.category.844.808.2001268.1
90,bjs,Jewelry Boxes & Accessories,http://www.bjs.com/jewelry/jewelry-boxes--accessories.category.26005.100.2000303.1
90,bloomingdales,Jewelry and Accessories,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3376&PageID=14502903908192
90,overstock,Accessories,http://www.overstock.com/Clothing-Shoes/Accessories/28/dept.html
90,overstock,Binders & Accessories,http://www.overstock.com/Office-Supplies/Binders-Accessories/177/dept.html
90,overstock,Computers & Accessories,http://www.overstock.com/Office-Supplies/Computers-Accessories/179/dept.html
90,overstock,Desk Accessories,http://www.overstock.com/Office-Supplies/Desk-Accessories/180/dept.html
90,overstock,Bedding Accessories,http://www.overstock.com/Bedding-Bath/Bedding-Accessories/451/dept.html
90,walmart,Accessories,http://www.walmart.com/catalog/catalog.gsp?cat=426265&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_Accessories
90,walmart,Exterior Accessories,http://www.walmart.com/browse/auto-tires/exterior-accessories/91083_1045959_1074784/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_ExteriorAccessories
90,walmart,Interior Accessories,http://www.walmart.com/browse/auto-tires/interior-accessories/91083_1045959_1074769/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_InteriorAccessories
90,walmart,Tire Accessories,http://www.walmart.com/browse/auto-tires/tires-accessories/91083_1045959_1074768_1043579/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_TireAccessories
90,wayfair,Track Lighting & Accessories,http://www.wayfair.com/Track-Lighting-and-Accessories-C215745.html
90,wayfair,Shower Curtains & Accessories,http://www.wayfair.com/Shower-Curtains-and-Accessories-C424833.html
91,overstock,Kids' & Teen Bedding,http://www.overstock.com/Bedding-Bath/Kids-Teen-Bedding/455/dept.html
91,walmart,Kids' & Teen Room,http://www.walmart.com/cp/kids-bedding/92352?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_KidsTeenRoom
91,bestbuy,Game Room,http://www.bestbuy.com/site/Toys-Games/Game-Room/pcmcat274200050002.c?id=pcmcat274200050002
91,bjs,Game Room,http://www.bjs.com/sports/game-room.category.1015.986.2000278.1
91,overstock,Recreation Room,http://www.overstock.com/Sports-Toys/Recreation-Room/50/dept.html
91,walmart,Living Room,http://www.walmart.com/cp/Living-Room-Furniture/4038?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_LivingRoom
91,walmart,Game Room,http://www.walmart.com/cp/Game-Room/4158?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_GameRoom
91,wayfair,Living Room Furniture,http://www.wayfair.com/Living-Room-Furniture-C45982.html
91,wayfair,Game Room Furniture,http://www.wayfair.com/Game-Room-Furniture-C215192.html
91,wayfair,Game Room,http://www.wayfair.com/Game-Room-C539033.html
91,bjs,Kids' Furniture,http://www.bjs.com/toys/kids-furniture.category.3000000000000002041.808.2004169.1
91,bloomingdales,Kids,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3866&PageID=16607087494679
91,overstock,Kids' Luggage & Bags,http://www.overstock.com/Luggage-Bags/Kids-Luggage-Bags/258/dept.html
91,walmart,Kids Electronics,http://www.walmart.com/browse/toys/kids-electronics/4171_119668/?_refineresult=true&catNavId=4171&povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys_KidsElectronics
91,walmart,Kids & Family Gaming,http://www.walmart.com/cp/Kids-and-Family-Gaming/1089665?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames_KidsFamilyGaming
